User-ID;ISBN;Book-Rating
277427;61004251;0
277427;61009059;9
277427;61030430;0
277427;62505319;0
277427;62507109;8
277427;62735098;0
277427;64400859;0
277427;006440188X;0
277427;64636143;0
277427;99288850;0
277427;132220598;8
277427;140067477;0
277427;140067841;0
277427;140086838;0
277427;140185151;0
277427;140283374;6
277427;014029628X;0
277427;014039026X;8
277427;140390715;7
277427;140621792;0
277427;014100018X;0
277427;141439742;8
277427;142001740;0
277427;015200405X;0
277427;152050167;10
277427;156000024;0
277427;195009428;0
277427;195283554;0
277427;201000822;10
277427;310205719;0
277427;310221498;0
277427;310268001;0
277427;310396514;0
277427;310435706;10
277427;310803063;0
277427;312302487;0
277427;312944691;8
277427;312950934;0
277427;312961006;0
277427;312965966;0
277427;312966091;0
277427;031298328X;0
277427;316037451;0
277427;316096199;0
277427;316168688;0
277427;316284955;0
277427;316569321;0
277427;316602051;0
277427;316666343;0
277427;316776963;8
277427;316777730;0
277427;330234471;0
277427;33031582;8
277427;345285859;0
277427;345288068;0
277427;345311396;0
277427;345327772;0
277427;345331966;0
277427;345334019;0
277427;345338545;0
277427;345339681;0
277427;345347226;0
277427;345361792;0
277427;345362632;0
277427;345373561;0
277427;345404769;0
277427;345404777;0
277427;345404785;0
277427;345408039;0
277427;345412214;0
277427;345413903;10
277427;345419707;0
277427;345436911;0
277427;373029519;0
277427;373032811;0
277427;373033052;0
277427;373263694;0
277427;373482620;0
277427;373484232;0
277427;373705115;0
277427;374199698;0
277427;375408886;9
277427;375415491;0
277427;375700129;0
277427;375703764;0
277427;375726659;0
277427;375727132;0
277427;375751513;9
277427;376012161;0
277427;376034750;0
277427;380600129;0
277427;380702843;8
277427;380707551;0
277427;380710218;0
277427;380713292;0
277427;380718332;0
277427;380718758;0
277427;380791978;9
277427;038081904X;9
277427;380820048;0
277427;038082339X;0
277427;380846578;0
277427;380897822;0
277427;385261861;0
277427;385323816;0
277427;385424736;9
277427;385482388;0
277427;385484518;0
277427;385486804;9
277427;038548951X;0
277427;385503857;9
277427;385504209;8
277427;393039242;0
277427;039304016X;8
277427;039447970X;0
277427;394556968;0
277427;394706528;0
277427;394731220;0
277427;394738136;7
277427;394862147;7
277427;395611571;0
277427;395936136;0
277427;399132678;0
277427;399144463;0
277427;399145990;0
277427;399148442;0
277427;399149562;7
277427;399225064;10
277427;399501487;9
277427;399526145;0
277427;425047962;8
277427;042507448X;0
277427;425087859;0
277427;425104273;0
277427;425104338;9
277427;425107469;0
277427;425113884;0
277427;425115801;0
277427;425116840;8
277427;425121631;0
277427;425125467;0
277427;425131769;0
277427;425133516;9
277427;042514755X;0
277427;425152898;0
277427;425154092;0
277427;425155943;0
277427;425157466;0
277427;425158616;0
277427;425163865;0
277427;425169871;0
277427;425174271;0
277427;425175405;0
277427;425176088;0
277427;042518627X;0
277427;425190749;7
277427;439064872;0
277427;439136369;0
277427;043936213X;0
277427;440113423;0
277427;044011585X;0
277427;440170796;0
277427;440173922;0
277427;440176484;0
277427;440185327;5
277427;440193613;0
277427;440201071;0
277427;440205506;0
277427;440208459;0
277427;440210690;0
277427;440213320;0
277427;440213991;0
277427;440217466;0
277427;440221501;0
277427;440224764;7
277427;440225450;0
277427;440225701;0
277427;440236061;8
277427;440236703;0
277427;440236738;9
277427;440241073;0
277427;440419468;0
277427;440428130;8
277427;440506832;0
277427;441002455;0
277427;441172717;0
277427;441627404;10
277427;446311677;5
277427;446325503;8
277427;446350982;9
277427;446522384;8
277427;446600415;10
277427;446602620;0
277427;446603716;0
277427;446604801;0
277427;446607193;0
277427;446608009;0
277427;446608890;10
277427;446609048;0
277427;446611212;0
277427;446676640;8
277427;446677507;0
277427;449221482;0
277427;449221504;0
277427;449222470;0
277427;449224813;0
277427;044922502X;0
277427;449231992;0
277427;451113357;0
277427;451141083;0
277427;451166000;0
277427;451169522;0
277427;451177096;0
277427;451180739;8
277427;451184742;0
277427;451191153;8
277427;451202503;0
277427;451203593;10
277427;451404025;0
277427;451526562;0
277427;452283736;0
277427;452284449;6
277427;471018732;10
277427;486406644;0
277427;486424634;0
277427;515128015;0
277427;515128600;0
277427;515130923;0
277427;515132020;0
277427;515133302;0
277427;517294559;0
277427;517559501;0
277427;517573636;9
277427;517883384;0
277427;523485964;8
277427;552137030;8
277427;552996181;0
277427;553078925;8
277427;553133160;0
277427;553232266;0
277427;553268880;0
277427;553271636;0
277427;553274295;0
277427;553279556;0
277427;553280341;0
277427;553280368;9
277427;553295780;0
277427;553297422;0
277427;553297619;0
277427;553343653;0
277427;553351672;10
277427;553571656;10
277427;553571818;0
277427;553572865;0
277427;553572997;0
277427;553573926;10
277427;553574566;9
277427;553577808;0
277427;553578936;0
277427;553579274;0
277427;553579525;0
277427;553581058;0
277427;553581112;0
277427;553581929;9
277427;553582755;0
277427;553586122;0
277427;553801430;0
277427;573681821;0
277427;609804138;0
277427;609810138;0
277427;631194975;0
277427;664244882;0
277427;670307254;8
277427;067086045X;0
277427;067091021X;0
277427;671001795;0
277427;067101417X;0
277427;671014420;5
277427;671016776;0
277427;671024086;0
277427;671037692;8
277427;671441981;0
277427;671528904;8
277427;671600982;0
277427;671679929;0
277427;067170561X;0
277427;067172021X;8
277427;671722808;0
277427;671727079;9
277427;671729470;0
277427;671740504;8
277427;671741209;0
277427;671749897;8
277427;671782525;0
277427;671810367;0
277427;671876821;8
277427;674373502;0
277427;067940676X;0
277427;067941388X;0
277427;679417648;10
277427;679419853;10
277427;679457313;0
277427;679459626;0
277427;679731148;9
277427;679731377;0
277427;679736042;5
277427;679751521;0
277427;679765018;0
277427;684846713;0
277427;684859300;0
277427;684864320;0
277427;684866048;0
277427;684869098;8
277427;684872153;0
277427;688037879;0
277427;688065716;0
277427;688139752;0
277427;068971310X;0
277427;070434100X;0
277427;708985386;0
277427;715388185;8
277427;718002067;8
277427;720714729;0
277427;736903054;8
277427;740723367;9
277427;743406176;8
277427;743412028;9
277427;743422082;9
277427;743422910;0
277427;743444477;9
277427;743457943;8
277427;749395990;0
277427;764223259;0
277427;764550896;0
277427;767903382;10
277427;076790446X;0
277427;785243038;7
277427;786866845;10
277427;078762764X;0
277427;800757483;8
277427;800786459;0
277427;802425488;9
277427;080284314X;0
277427;803653719;8
277427;803786824;0
277427;080410753X;0
277427;804108749;0
277427;080411918X;0
277427;080501604X;0
277427;805018956;10
277427;805047603;0
277427;805051309;0
277427;809233479;0
277427;810909650;5
277427;811801802;0
277427;811802981;10
277427;811811409;10
277427;812504798;8
277427;812531353;8
277427;812542509;0
277427;812575555;0
277427;821713841;0
277427;821770829;0
277427;835607585;0
277427;836204387;0
277427;836210263;10
277427;836213068;0
277427;836213076;10
277427;836217632;0
277427;836217691;10
277427;836218221;0
277427;836218515;10
277427;836218655;0
277427;836218787;0
277427;836218817;10
277427;836218833;0
277427;836221192;10
277427;836221311;8
277427;836221362;0
277427;836236688;10
277427;842314296;0
277427;084233338X;10
277427;842338918;0
277427;842352368;0
277427;842370668;10
277427;843947888;7
277427;843948442;0
277427;849929954;0
277427;084993785X;0
277427;849995892;10
277427;850791154;0
277427;871233096;0
277427;871890917;10
277427;872016269;0
277427;875096867;0
277427;087605534X;8
277427;877017883;0
277427;877423814;0
277427;877790426;10
277427;087784870X;10
277427;878771018;0
277427;088138013X;0
277427;884195473;0
277427;884502627;0
277427;886771528;0
277427;887621112;6
277427;890814082;10
277427;890876517;10
277427;890876967;6
277427;089104289X;0
277427;891094261;0
277427;894803204;0
277427;894807730;0
277427;894808249;0
277427;895772183;0
277427;897210026;0
277427;897210433;0
277427;897330536;8
277427;898155843;9
277427;898156122;0
277427;898157803;10
277427;898793912;9
277427;898794080;7
277427;898794544;8
277427;898796431;0
277427;898796601;5
277427;089879661X;5
277427;898797055;5
277427;898797187;0
277427;898797993;0
277427;091031103X;0
277427;912376090;0
277427;912452161;5
277427;913734489;0
277427;914846566;0
277427;915943263;0
277427;918956730;0
277427;930014464;0
277427;932592007;8
277427;932944523;0
277427;964420805;7
277427;965035214;9
277427;967201519;7
277427;971880107;0
277427;1400031354;0
277427;1400034779;0
277427;1400060265;10
277427;1551664968;0
277427;1551668157;0
277427;1556524412;0
277427;1557733090;0
277427;1558177736;0
277427;1559586893;10
277427;1559703865;0
277427;1562923668;10
277427;1563052377;0
277427;1564142019;0
277427;1564403963;9
277427;1565075722;10
277427;1565120310;0
277427;1567313000;0
277427;1568380593;10
277427;156865037X;7
277427;1570620768;0
277427;1570620970;0
277427;157224058X;0
277427;1572302399;10
277427;1572304510;10
277427;157421005X;0
277427;1576733343;10
277427;1576737160;0
277427;1576739597;7
277427;1581690606;7
277427;1582343772;0
277427;1852278099;0
277427;1852303468;7
277427;1887128255;0
277427;1930285000;8
277427;8251800811;7
277427;8495273829;0
277432;373765541;8
277433;009977920X;5
277433;749317132;0
277433;864425767;7
277434;312144075;0
277434;771087217;0
277435;031215125X;8
277436;590629786;10
277436;590629794;10
277436;590629808;10
277436;590629816;10
277439;312242026;5
277439;316666343;7
277439;345444892;5
277439;345452550;5
277439;385504209;0
277439;399149821;7
277439;051509272X;5
277439;553230557;0
277439;553579134;7
277439;671027360;7
277439;671038443;0
277439;688034047;0
277439;1583940790;0
277444;849908647;9
277453;385722206;0
277457;3150087201;8
277457;3442729785;7
277461;15659413;0
277462;312195516;10
277466;312963297;0
277466;345382293;0
277466;380718340;7
277466;385491387;0
277466;395835836;0
277466;042516098X;0
277466;425175405;0
277466;044022165X;0
277466;440226414;7
277466;446612790;0
277466;449219364;0
277466;449221512;0
277466;051512219X;0
277466;553121510;0
277466;553279556;0
277466;553292722;8
277466;553571885;8
277466;671003755;0
277466;684834731;0
277466;684855518;9
277469;446609749;7
277469;553572997;9
277470;330312367;5
277471;3423101776;8
277471;3596200261;10
277471;3804430058;0
277473;785264280;8
277474;014038572X;5
277478;6715184;0
277478;006008216X;6
277478;006105481X;0
277478;61091995;0
277478;61092045;0
277478;61099252;0
277478;006447108X;0
277478;91863279;0
277478;99743612;0
277478;140212299;0
277478;140318720;8
277478;140620257;8
277478;140621725;0
277478;014200281X;6
277478;146000552;0
277478;146002083;0
277478;226244954;0
277478;304359416;7
277478;312113420;7
277478;312275366;0
277478;312848765;0
277478;312858175;0
277478;312868383;0
277478;031287216X;0
277478;312873840;0
277478;312877706;0
277478;312910584;0
277478;312972822;0
277478;312979533;7
277478;330231715;0
277478;340565276;8
277478;034066049X;0
277478;340745983;8
277478;345307674;0
277478;345310799;0
277478;345330129;8
277478;345332687;0
277478;345334531;0
277478;345351525;0
277478;345368959;0
277478;345394267;0
277478;034540405X;0
277478;345439015;0
277478;345443284;0
277478;345453409;0
277478;373244487;0
277478;373244657;0
277478;373244711;0
277478;373261896;0
277478;373286570;0
277478;373288867;0
277478;373288964;0
277478;373289812;0
277478;373291337;0
277478;037329140X;0
277478;373291450;0
277478;373291825;0
277478;373291841;0
277478;373292090;0
277478;373292120;0
277478;373292554;0
277478;373292716;0
277478;374523878;0
277478;038067470X;7
277478;380703882;0
277478;380717573;0
277478;394719603;0
277478;399128158;9
277478;425046885;0
277478;425061930;0
277478;425067645;0
277478;042508471X;0
277478;425104273;0
277478;425146413;0
277478;425150984;0
277478;425161242;0
277478;425169863;0
277478;425181200;0
277478;425185729;0
277478;425191184;0
277478;440107601;0
277478;440124751;0
277478;440169267;0
277478;440201705;0
277478;440213320;7
277478;440215099;0
277478;440223423;0
277478;440225701;0
277478;440234743;0
277478;440975964;0
277478;441005659;0
277478;441206697;0
277478;441845630;0
277478;445409134;0
277478;446356018;0
277478;446604089;0
277478;446607657;0
277478;446611859;0
277478;449149706;0
277478;449204758;0
277478;449239438;0
277478;449244741;0
277478;449308464;0
277478;449907481;0
277478;449907635;5
277478;451156234;0
277478;451162218;8
277478;451197437;0
277478;451410769;0
277478;451459393;8
277478;451523369;0
277478;498024253;0
277478;517000652;0
277478;517119250;7
277478;552128481;0
277478;552142379;8
277478;552149209;8
277478;553025007;0
277478;553102826;0
277478;553129198;0
277478;553142496;0
277478;553147374;0
277478;553245856;0
277478;553264192;0
277478;553266055;0
277478;553268120;0
277478;553282352;0
277478;553578944;0
277478;553579606;0
277478;553579754;0
277478;553580191;0
277478;575005998;0
277478;582275164;0
277478;582480841;0
277478;582528232;8
277478;059010683X;0
277478;670808393;6
277478;671003755;0
277478;671020560;7
277478;671034677;0
277478;671525832;0
277478;671549219;0
277478;671640143;0
277478;671661892;0
277478;671665014;0
277478;671679473;0
277478;671809000;0
277478;671888587;0
277478;679761047;0
277478;688032435;0
277478;747234256;0
277478;750916338;0
277478;752524593;10
277478;752844849;0
277478;752853694;10
277478;755109996;0
277478;756401380;0
277478;765305119;0
277478;786817879;0
277478;786868716;0
277478;789477831;6
277478;789477858;6
277478;080410526X;0
277478;810945797;10
277478;810946122;9
277478;811829103;0
277478;812532635;0
277478;812535065;0
277478;821733680;0
277478;831759267;10
277478;836215257;0
277478;851152023;0
277478;855030127;0
277478;860685179;0
277478;882668099;7
277478;886778220;0
277478;907849741;5
277478;971880107;0
277478;1550224670;0
277478;1558745718;8
277478;1572970014;0
277478;1740595904;7
277478;1850587981;0
277478;1853260088;0
277478;1853261173;0
277478;1892065444;0
277478;1893183025;0
277478;1903919134;7
277478;1903919142;7
277478;2723426890;6
277478;2840551446;0
277478;3822855588;0
277478;382289642X;7
277478;8493127817;9
277478;85069125;0
277478;9021480069;0
277478;902183832;0
277478;9024538718;0
277478;9025409881;0
277478;9026922086;0
277478;9027444641;0
277478;9029531355;0
277478;9029537353;0
277478;9041001557;8
277478;9043904600;0
277478;904500741X;0
277478;9051217129;0
277478;9057121379;5
277478;9060197488;0
277478;9062382207;0
277478;9068340344;7
277478;9070415011;7
277478;907433699X;0
277478;9995585227;0
277479;1588515893;9
277486;812520165;8
277488;2070528189;0
277489;8432221783;7
277502;385482388;9
277506;553148001;10
277508;446609781;8
277509;61091944;0
277509;192823523;8
277509;312261276;0
277509;385492103;8
277509;1400030382;9
277509;2221090810;10
277509;9724115380;9
277509;9727474799;9
277513;70212570;0
277513;316314803;0
277513;399143947;0
277514;345302611X;10
277514;3453042476;7
277514;3473306991;10
277516;3,58E+11;7
277517;452282152;8
277517;525946241;9
277517;553272586;10
277517;767904311;9
277518;425068099;0
277519;895261901;10
277523;312289723;10
277523;316603570;10
277523;316693200;10
277523;345452577;10
277523;345452593;10
277523;385336322;10
277523;385336357;10
277523;385508042;10
277523;385510438;10
277523;039915180X;10
277523;399151877;10
277523;440241537;10
277523;446530891;10
277523;446613843;10
277523;515133302;10
277523;517162768;10
277523;055308576X;10
277523;553801589;10
277523;553803409;10
277523;671886665;10
277523;684835983;10
277523;739442309;10
277523;743206045;10
277523;785275967;7
277523;842308121;0
277523;1558744150;10
277525;440241073;0
277526;340657987;8
277527;312203675;0
277527;316777722;10
277527;374516812;10
277527;375707166;9
277527;679439382;7
277527;679723161;8
277527;684195488;0
277527;688178456;8
277527;805048782;7
277528;974499005;0
277529;64400557;8
277530;971880107;0
277532;1550544683;7
277533;452268060;7
277533;679734775;6
277535;316601950;9
277535;034543739X;7
277535;425168298;0
277538;911913009;10
277544;553587196;8
277544;743482077;6
277547;3404149114;3
277548;970172605;10
277554;345392825;9
277554;345435168;3
277554;446387878;0
277554;446518581;0
277554;449907481;0
277554;452268060;5
277554;553211803;7
277554;613025326;0
277554;671531506;0
277556;345318587;10
277559;1582790671;7
277560;842332278;0
277562;140043519;9
277562;140274286;6
277562;140278753;0
277562;552128481;0
277562;571200389;0
277562;571212018;5
277562;751310158;5
277562;751360007;5
277562;863189113;5
277562;879052473;8
277562;934802904;5
277562;1858286018;9
277563;61053775;5
277563;312971400;6
277563;312986769;7
277563;312995431;9
277563;425193322;0
277563;044667883X;5
277563;525937021;7
277563;743418174;0
277563;080506284X;0
277563;1590170296;0
277565;6551238;5
277565;7651864;6
277565;99675404;10
277565;385305893;5
277565;590558021;8
277565;671741403;5
277565;751525766;0
277565;803701225;8
277565;1862082626;0
277568;553583956;5
277569;345447867;0
277569;385511612;0
277569;393317552;0
277574;1885403003;10
277575;61015725;0
277575;142004235;5
277575;446301582;9
277575;446608262;9
277579;140064966;0
277585;91879434;8
277585;91894158;8
277585;56353821;7
277585;715309404;8
277586;312202318;2
277588;8401463017;8
277588;8401499585;8
277588;8408039369;6
277588;8478884661;7
277589;385504209;0
277589;425125467;8
277589;440143446;0
277589;451158164;0
277589;553263226;9
277589;671026704;7
277589;812579402;9
277590;340769181;7
277594;373872089;0
277595;804114986;0
277596;373243758;0
277598;375707972;8
277601;312421273;3
277601;679771476;7
277605;8700212849;0
277605;8755900623;6
277605;8787498782;7
277605;8807701375;5
277610;688150772;8
277619;618002219;8
277622;671025368;10
277623;002542730X;5
277623;28604199;9
277623;140340203;9
277623;312167792;7
277623;312290659;9
277623;786890436;4
277623;1400031346;8
277623;1400031354;8
277623;1588720756;6
277623;1590521986;0
277627;3257228295;0
277627;3423000015;0
277627;3423124199;10
277627;3423125756;10
277627;3453002393;0
277627;3499207338;0
277629;312857322;7
277629;345391055;0
277629;374184232;4
277629;380005166;7
277629;380018179;8
277629;385472943;8
277629;399132414;9
277629;425116840;6
277629;440241073;8
277629;553100777;0
277629;671000306;7
277629;671000314;8
277629;671026682;7
277629;671452177;0
277629;671795740;9
277629;786861347;0
277632;684857855;0
277633;553245694;7
277636;1576733971;0
277638;552994421;7
277638;552994928;6
277639;60008296;0
277639;60505621;0
277639;61081094;0
277639;61081671;0
277639;61083437;0
277639;006109174X;0
277639;140055932;0
277639;140061959;0
277639;140862668;0
277639;030702024X;8
277639;307605701;9
277639;312955863;0
277639;312969074;0
277639;312973055;0
277639;312975643;0
277639;316171638;0
277639;034525421X;0
277639;345258576;0
277639;345271955;0
277639;345283635;0
277639;345286677;0
277639;345287894;0
277639;345297938;0
277639;345335058;6
277639;345346777;8
277639;345391055;0
277639;034539657X;8
277639;373025777;0
277639;373029861;0
277639;373030959;0
277639;373030967;0
277639;373031300;0
277639;373031319;0
277639;373031327;0
277639;037303234X;0
277639;373032382;0
277639;373033559;0
277639;373035373;0
277639;373089767;0
277639;373096720;0
277639;373105207;0
277639;373105738;0
277639;373105746;0
277639;373111398;0
277639;373115199;0
277639;373115237;0
277639;373161948;0
277639;373219202;0
277639;373225008;0
277639;037322558X;0
277639;373226306;0
277639;373226314;0
277639;373226322;0
277639;373241771;0
277639;373251025;0
277639;373287526;0
277639;037329042X;0
277639;373290578;0
277639;373612249;0
277639;373614276;0
277639;373701047;0
277639;373702760;0
277639;373761759;0
277639;373825013;0
277639;375402675;0
277639;380001268;0
277639;380001799;7
277639;380435705;0
277639;380436124;0
277639;380556812;0
277639;380680157;0
277639;380706148;0
277639;380707837;6
277639;380715325;0
277639;380721627;0
277639;380731851;6
277639;380756269;0
277639;380762595;0
277639;380776138;0
277639;380777622;0
277639;380788985;0
277639;380895862;0
277639;394171349;0
277639;395615887;0
277639;399149295;0
277639;425035166;0
277639;425042235;0
277639;425046605;0
277639;425060756;0
277639;425070204;0
277639;425071014;6
277639;425080218;0
277639;425107507;9
277639;425108392;0
277639;425117758;0
277639;425126064;0
277639;425132625;0
277639;425133540;0
277639;425142485;7
277639;425147363;8
277639;042516098X;5
277639;425161242;0
277639;440092450;0
277639;440106478;0
277639;440116961;0
277639;044014129X;0
277639;440150795;0
277639;440159210;0
277639;440162688;0
277639;440195179;0
277639;440202752;0
277639;440204194;0
277639;440206146;0
277639;440211727;8
277639;440211891;0
277639;440213525;0
277639;440214041;9
277639;440218535;0
277639;440222656;0
277639;440224780;0
277639;440226414;0
277639;440407702;0
277639;440430712;7
277639;441224164;0
277639;445407093;0
277639;446302066;0
277639;446341096;0
277639;446359866;0
277639;446360473;0
277639;446401579;0
277639;446611212;0
277639;446612790;0
277639;446794031;8
277639;448027011;8
277639;449124061;0
277639;449124428;0
277639;449129500;0
277639;449143457;0
277639;449200256;8
277639;449206246;0
277639;449217264;0
277639;044921852X;7
277639;449221873;0
277639;449243583;0
277639;449244431;0
277639;451085108;9
277639;451110145;0
277639;451112040;0
277639;451115465;0
277639;451120531;0
277639;451130995;0
277639;451131517;0
277639;451132378;0
277639;451135105;0
277639;451162145;8
277639;451170385;0
277639;451172515;0
277639;451400372;0
277639;451401190;0
277639;451409159;0
277639;453007481;0
277639;453008445;0
277639;453008739;0
277639;515100536;0
277639;515105996;0
277639;515108030;0
277639;515119652;0
277639;523414366;0
277639;523414668;0
277639;523421788;0
277639;552115339;0
277639;553025007;0
277639;553113313;0
277639;553121456;0
277639;553128973;0
277639;553131966;0
277639;553206621;0
277639;553228129;0
277639;553230565;0
277639;553235354;8
277639;055323577X;0
277639;553264079;0
277639;553265784;0
277639;553277812;0
277639;553297260;8
277639;553443275;0
277639;553473441;0
277639;553478257;0
277639;553478346;0
277639;553492217;0
277639;553526308;0
277639;553527061;0
277639;553542109;0
277639;553579754;7
277639;553582755;0
277639;553586122;0
277639;553702351;0
277639;590085042;0
277639;590088203;7
277639;590298364;0
277639;590313088;0
277639;590338242;0
277639;059039990X;0
277639;590415867;0
277639;590420062;0
277639;590449591;0
277639;590453653;0
277639;590456571;0
277639;590456814;0
277639;590466194;0
277639;059046728X;0
277639;590469118;0
277639;590470140;0
277639;059048303X;0
277639;590568779;0
277639;590568809;0
277639;590568892;0
277639;590568930;0
277639;590687301;0
277639;067100185X;0
277639;671001868;0
277639;671004565;0
277639;671034022;0
277639;671046349;0
277639;671046888;0
277639;671416367;7
277639;671425587;0
277639;671439227;0
277639;671469703;0
277639;671509144;0
277639;671535331;0
277639;671537253;0
277639;671811223;0
277639;671823035;7
277639;671825291;0
277639;671833316;0
277639;671868810;0
277639;679438327;0
277639;679439528;0
277639;679442944;0
277639;679445099;0
277639;067945814X;0
277639;689704305;0
277639;069451747X;0
277639;786001836;0
277639;786815183;0
277639;786815191;0
277639;804106142;0
277639;081251050X;0
277639;812513185;0
277639;812522079;0
277639;812543262;8
277639;812830490;0
277639;821710176;0
277639;821712152;0
277639;821717723;0
277639;082172598X;0
277639;082173766X;6
277639;821738488;0
277639;821756451;0
277639;882074849;0
277639;1552044653;0
277639;1557739412;0
277639;1567402283;0
277639;1567403387;0
277639;1578150124;0
277639;1578151910;0
277639;1578151929;0
277639;1578152534;0
277639;1578152712;0
277641;375406328;7
277641;452277337;8
277643;9727474780;0
277646;451210980;9
277647;067976397X;8
277648;515121843;0
277648;679745580;8
277650;451622898;10
277650;185326203X;0
277651;385256035;0
277651;743225406;8
277651;771060548;10
277657;1882943155;10
277660;2070360016;7
277660;2253006629;8
277662;385502621;0
277662;440236878;0
277662;051510566X;5
277662;052594544X;4
277662;553290118;0
277662;067150374X;0
277662;671626191;0
277662;684835983;0
277662;743206061;4
277662;743212002;0
277662;764222171;3
277662;087542127X;5
277662;886777011;9
277665;3453007867;9
277667;8804413476;0
277667;8804464046;0
277667;8876414010;0
277680;552151408;0
277680;2070541886;6
277680;2253054615;3
277680;225309031X;5
277680;2266121081;0
277680;2277220116;0
277681;140620184;0
277681;679781587;0
277681;747538484;0
277681;747546290;7
277681;747551006;0
277681;202010931X;0
277681;2070362388;0
277681;2070381803;8
277681;2070403920;0
277681;2070425525;7
277681;2253016950;5
277681;2253044903;0
277681;225305754;0
277681;2253057649;4
277681;2253141704;0
277681;2253150711;0
277681;2253152846;0
277681;2266000489;7
277681;229031465X;7
277682;60096209;7
277687;342312721X;0
277687;3423128178;6
277688;432530757;6
277689;804106304;0
277691;446607657;9
277696;449208281;9
277697;395680905;10
277698;316769487;6
277698;425171396;8
277700;399145850;9
277701;6546684;0
277705;440214041;0
277706;380717018;0
277710;61015725;4
277710;312983395;5
277710;345441036;0
277710;425192032;9
277710;446611638;5
277710;446613843;6
277710;451208765;10
277710;451210840;5
277710;451210859;0
277710;451210867;5
277710;451210875;8
277710;553582763;6
277711;60913088;0
277711;60924349;0
277711;140058494;7
277711;140512276;5
277711;330280953;0
277711;330344927;8
277711;345260406;0
277711;349104492;0
277711;394589955;0
277711;449212602;0
277711;449911160;6
277711;452264464;0
277711;452269652;0
277711;553282980;5
277711;671755056;10
277711;812967224;7
277711;829811494;0
277711;1573227889;10
277711;1844261085;0
277711;1853752797;5
277711;3293200664;0
277711;3320013041;0
277711;3379016829;0
277711;3423100424;0
277711;3453172620;0
277711;3499100045;10
277711;3499102315;0
277711;3499126478;0
277711;3770153081;0
277711;3821805897;6
277711;3937793003;8
277712;8817106100;9
277714;089296751X;10
277716;6,72E+11;0
277720;1551663058;5
277722;61031070;7
277722;449005615;10
277722;451205774;0
277722;553381520;8
277722;804114986;8
277727;345308201X;7
277727;3453171861;10
277727;3453198875;10
277728;451167783;7
277737;440217520;8
277737;74324523;8
277737;743469984;8
277737;743411447;8
277740;185326086X;10
277741;349112762;0
277743;446310786;9
277744;61031550;8
277744;312421273;7
277744;316117064;8
277744;345339681;3
277744;345377443;8
277744;375760245;7
277744;385491328;8
277744;440235162;5
277744;449005615;0
277744;452279844;5
277744;553213997;5
277744;553298240;7
277744;609806564;8
277744;679416498;10
277744;743457943;0
277744;871137240;5
277744;880016329;0
277744;880482605;7
277744;887307876;9
277744;929634063;10
277744;1551660717;8
277744;1570515042;0
277744;1585360384;6
277746;449005178;0
277746;451206665;0
277746;553576194;8
277746;553583360;0
277746;843950366;9
277748;881715010X;6
277752;316666343;7
277752;679734775;8
277753;752847961;0
277756;385484518;7
277759;553211404;7
277761;385502532;8
277764;399501487;9
277765;553272535;8
277767;3423125659;7
277768;312171838;0
277769;786889667;0
277774;451524462;7
277775;076790592X;0
277776;345339681;7
277777;380709554;0
277778;61097314;8
277779;553278835;0
277781;553262149;0
277782;425173739;7
277783;380778556;8
277784;440802911;8
277786;816741271;0
277787;440995779;0
277788;440407524;8
277790;64400557;0
277791;590442988;0
277793;807083054;0
277794;440967694;8
277795;64406601;5
277797;440228441;8
277798;385484518;8
277799;60812540;0
277800;590684841;7
277801;380750260;7
277802;553210793;6
277803;142001740;8
277807;345443284;5
277808;553272535;9
277809;380717115;0
277811;055323370X;0
277812;345339681;0
277813;141310073;0
277814;140345353;0
277814;440995779;0
277816;60915544;0
277817;425173755;10
277818;590931040;0
277819;553210092;0
277820;689843186;8
277823;140345353;8
277824;141310073;9
277825;60931396;10
277826;671522728;0
277827;380778556;9
277828;380778556;8
277830;140118993;10
277831;786811358;0
277832;804107149;0
277833;809015803;10
277834;847817741;0
277835;014032724X;10
277837;553274503;0
277838;440414806;0
277840;014034893X;0
277841;440343690;0
277842;590554085;0
277843;1566194881;0
277844;140345353;8
277845;60953225;0
277847;340556137;0
277853;552081256;0
277856;8496200752;5
277856;9723706148;5
277856;9728608225;5
277856;9728609187;5
277862;8845913104;8
277864;684804212;0
277867;968419272X;0
277872;1410749029;10
277873;395977894;10
277873;042518336X;5
277873;553575538;6
277873;679781587;10
277873;767903579;7
277873;1551666022;0
277877;425126064;5
277879;373152604;5
277879;373290101;0
277879;380710056;6
277879;450586235;6
277879;451180240;0
277879;451204492;7
277879;505522004;7
277879;055357227X;0
277879;671737643;0
277879;671759361;8
277879;743438035;7
277879;747266999;0
277879;843943289;7
277879;88396631;7
277879;088396631X;0
277879;1557734569;7
277879;3350071100;0
277879;3350071300;8
277879;804109729;0
277882;337903004X;0
277882;3404113888;0
277882;3404145356;0
277882;3423117710;0
277882;3438012022;0
277882;3442164435;0
277882;3442164516;0
277882;3442437407;0
277882;3442723159;0
277882;3453150538;0
277882;346203233X;0
277882;3499150425;0
277882;3518365797;0
277882;3518396129;0
277882;3746617332;0
277884;380789019;7
277888;067976402X;0
277891;786888091;0
277892;151006903;0
277894;60008024;0
277895;60928336;0
277898;1558744606;8
277901;64440044;10
277901;64440214;0
277901;140239820;7
277901;330484338;8
277901;394890485;0
277901;044651490X;0
277901;446672211;7
277901;446675059;7
